"","id","sales","price","brand","feat"
"6314",3835,1856,3.01,"tropicana",0
"6316",7485,10239,2.17,"dominicks",0
"6318",3914,25281,NA,"dominicks",0
"6319",8236,4607,2.22,"dominicks",0
"6320",4734,9664,2.12,"minute.maid",1
"6321",6749,62719,1.97,"minute.maid",1
"6322",4287,3392,1.49,"dominicks",0
"6323",8626,4927,2.93,"tropicana",0
"6324",3803,3199,NA,"tropicana",0
"6325",3615,13888,2.4,"minute.maid",1
"6327",1883,6721,2.83,"minute.maid",0
"6328",7202,19394,2.62,"minute.maid",1
"6329",12044,3072,2.45,"dominicks",0
"6330",6651,4288,2.38,"minute.maid",0
"6332",5624,14143,1.95,"minute.maid",1
"6333",5587,10112,3.93,"tropicana",0
"6334",5908,29118,2.08,"minute.maid",1
"6335",7332,5310,1.87,"minute.maid",0
"6336",7835,4415,1.65,"dominicks",0
"6339",10771,10496,2.31,"minute.maid",0
"6340",6256,11264,3.09,"tropicana",0
"6341",2329,10432,3.31,"tropicana",0
"6342",8876,24191,1.85,"minute.maid",0
"6343",12331,6400,2.93,"tropicana",0
"6346",5900,2943,3.76,"tropicana",0
"6348",1531,6529,2.81,"tropicana",0
"6350",11668,3391,1.77,"dominicks",0
"6351",2664,16576,NA,"dominicks",0
"6352",294,4159,2.45,"minute.maid",0
"6353",3786,3904,2.92,"tropicana",0
"6354",11168,21953,1.2,"dominicks",0
"6355",8883,5824,1.89,"dominicks",0
"6357",6648,10432,2.36,"minute.maid",0
"6358",10502,9085,2.32,"minute.maid",0
"6360",11545,3713,1.92,"dominicks",0
"6361",2918,11711,2.1,"dominicks",0
"6363",6301,11328,1.94,"minute.maid",1
"6367",2229,8385,2.48,"minute.maid",0
"6368",3948,11199,1.23,"dominicks",0
"6369",12797,16255,1.43,"dominicks",0
"6370",12017,4802,1.8,"dominicks",0
"6372",6243,4672,2.67,"dominicks",0
"6373",9418,75070,1.8,"dominicks",0
"6374",7875,2493,1.96,"dominicks",0
"6375",7741,11777,1.48,"dominicks",0
"6376",8506,11200,3.09,"tropicana",0
"6377",4370,1599,3.1,"tropicana",0
"6378",9166,67905,1.38,"minute.maid",1
"6379",1844,12865,1.75,"dominicks",0
"6380",8830,43392,NA,"minute.maid",1
"6381",1426,25088,1.94,"tropicana",1
"6383",12193,9216,3.04,"tropicana",0
"6385",5117,19264,1.9,"tropicana",1
"6387",2688,7743,2.99,"tropicana",0
"6391",7454,6592,1.52,"dominicks",0
"6392",3818,3839,2.62,"minute.maid",0
"6393",7228,5056,2.09,"dominicks",0
"6394",306,110208,2.02,"minute.maid",1
"6395",10658,13696,1.31,"dominicks",0
"6397",1534,2690,NA,"minute.maid",0
"6398",11837,20736,2.4,"minute.maid",1
"6399",9303,4033,2.14,"tropicana",0
"6401",1851,16639,2.04,"minute.maid",0
"6402",8306,15680,2.01,"minute.maid",0
"6403",8026,50240,2.02,"minute.maid",1
"6404",5683,14720,1.93,"minute.maid",0
"6406",12759,12801,1.69,"dominicks",0
"6407",3621,17473,1.58,"minute.maid",0
"6408",2440,5823,1.88,"dominicks",0
"6409",862,24449,1.78,"minute.maid",1
"6410",5921,26242,1.55,"dominicks",0
"6411",6747,18688,2.43,"minute.maid",1
"6412",7136,22017,2.01,"tropicana",0
"6413",999,35328,1.97,"minute.maid",0
"6416",3311,6593,1.57,"dominicks",0
"6417",5108,5505,2.95,"tropicana",0
"6421",3366,42240,2.04,"tropicana",1
"6422",4769,7168,2.02,"minute.maid",0
"6423",4795,11456,1.93,"minute.maid",0
"6424",2698,5504,3.16,"tropicana",0
"6425",7880,12801,3.86,"tropicana",0
"6426",2934,15360,2.58,"tropicana",0
"6427",11358,40702,1.71,"minute.maid",1
"6428",2177,16640,NA,"dominicks",0
"6430",4569,3841,3.11,"tropicana",0
"6431",2716,19521,1.54,"dominicks",1
"6432",4706,34047,NA,"tropicana",1
"6433",12279,5633,1.92,"minute.maid",0
"6435",6250,102721,1.87,"minute.maid",1
"6436",4721,3647,1.91,"dominicks",0
"6437",11219,1921,3.36,"tropicana",0
"6438",737,8703,3.75,"tropicana",0
"6439",716,28799,1.93,"tropicana",0
"6440",9833,93760,NA,"dominicks",1
"6441",2642,103359,NA,"dominicks",1
"6442",2929,1664,NA,"dominicks",0
"6443",4613,4480,NA,"tropicana",0
"6446",9020,8065,2.23,"dominicks",0
"6447",11906,58432,1.94,"tropicana",0
"6448",12157,3009,3.45,"tropicana",0
"6450",11802,10559,2.04,"minute.maid",0
"6453",6491,30078,2.35,"tropicana",1
"6454",12835,10177,1.54,"dominicks",1
"6455",10682,15809,1.24,"dominicks",0
"6456",56,13503,3.16,"tropicana",0
"6457",710,19135,1.58,"dominicks",0
"6458",473,5954,3.21,"tropicana",0
"6460",2982,17345,1.79,"minute.maid",0
"6462",5714,7744,2.14,"minute.maid",1
"6464",12128,3073,NA,"dominicks",0
"6465",6373,6399,3.18,"tropicana",0
"6466",3743,10240,2.89,"tropicana",0
"6469",7097,10432,2.69,"tropicana",0
"6470",11671,7168,2.99,"tropicana",0
"6472",6823,5629,1.52,"dominicks",1
"6473",5031,3969,2.05,"minute.maid",0
"6475",118,4736,2.02,"dominicks",0
"6476",961,3775,1.97,"dominicks",0
"6477",2358,26175,2.05,"minute.maid",1
"6478",2542,21376,2.7,"tropicana",0
"6479",4816,2433,2.16,"minute.maid",0
"6480",3294,3584,3.37,"tropicana",0
"6481",5581,52928,NA,"dominicks",1
"6482",5611,14272,1.75,"dominicks",0
"6483",9252,7360,1.52,"dominicks",0
"6484",115,6206,2.1,"dominicks",0
"6485",3371,9601,2.5,"tropicana",0
"6486",9782,6274,2.52,"minute.maid",0
"6487",6463,9343,1.95,"minute.maid",0
"6488",9155,6399,1.83,"tropicana",0
"6489",7074,8896,2.78,"tropicana",0
"6490",1824,6912,3.12,"tropicana",0
"6491",8845,4096,3.25,"minute.maid",0
"6492",2878,27841,2.59,"tropicana",0
"6493",10137,2368,2.61,"minute.maid",0
"6495",6493,4737,1.62,"dominicks",1
"6496",12249,28994,1.64,"dominicks",0
"6498",4825,17410,2.5,"tropicana",0
"6499",8645,3137,2.4,"minute.maid",0
"6500",10875,65601,2.32,"minute.maid",1
"6501",10877,40000,2.09,"minute.maid",1
"6502",2168,9855,2.32,"tropicana",0
"6504",6322,8000,2.3,"dominicks",0
"6505",9408,4160,2.64,"minute.maid",0
"6506",9442,2880,2.32,"minute.maid",0
"6507",7746,16065,2.77,"tropicana",0
"6509",4305,14974,1.35,"dominicks",0
"6510",3969,3841,2.26,"minute.maid",0
"6512",975,7999,1.56,"dominicks",0
"6513",3967,12352,1.46,"dominicks",0
"6514",155,21441,1.95,"tropicana",0
"6515",4097,35840,1.42,"dominicks",1
"6516",7384,14720,1.92,"tropicana",0
"6518",1032,9024,2.24,"minute.maid",0
"6520",7515,6850,2.37,"minute.maid",0
"6521",676,19712,1.54,"dominicks",1
"6522",6196,6913,2.76,"minute.maid",0
"6523",7925,5887,2.81,"tropicana",0
"6525",6945,8448,2.91,"tropicana",0
"6526",5416,8831,1.86,"minute.maid",0
"6528",9317,8446,1.68,"minute.maid",0
"6530",3686,4608,3.32,"tropicana",0
"6531",7048,7359,2.1,"dominicks",0
"6532",1502,5121,3.92,"tropicana",0
"6533",11484,21055,3.17,"tropicana",0
"6535",10501,12031,1.82,"dominicks",0
"6536",9499,4031,3.53,"tropicana",0
"6537",2980,5375,3,"tropicana",0
"6538",1868,11521,2.14,"minute.maid",1
"6539",8730,9792,2.15,"minute.maid",0
"6540",6187,17088,NA,"dominicks",0
"6541",12563,2944,2.14,"dominicks",0
"6542",9607,10175,1.75,"dominicks",0
"6548",7585,13120,2.54,"tropicana",1
"6549",4971,4097,NA,"minute.maid",0
"6550",8157,9793,3.25,"minute.maid",0
"6551",9943,5311,1.82,"minute.maid",0
"6552",8894,4735,1.56,"dominicks",0
"6553",10291,14145,2.02,"minute.maid",0
"6555",4219,2623,2.9,"minute.maid",0
"6556",5903,56000,2.02,"tropicana",1
"6558",2738,8834,1.78,"minute.maid",0
"6559",9789,5056,1.87,"dominicks",0
"6560",5913,8639,1.9,"dominicks",0
"6561",9107,11648,1.64,"minute.maid",0
"6562",2993,66497,2.16,"minute.maid",1
"6564",3606,9026,2.66,"tropicana",0
"6565",10163,4735,2.21,"minute.maid",0
"6566",4672,5951,2.1,"dominicks",0
"6567",3604,3968,1.74,"dominicks",0
"6568",1809,4289,2.16,"minute.maid",0
"6569",3380,10178,1.74,"minute.maid",0
"6571",11146,13505,1.7,"dominicks",0
"6572",5445,7039,2.34,"minute.maid",0
"6573",5929,4864,2.83,"minute.maid",0
"6574",8290,75648,3.59,"tropicana",0
"6575",11727,3584,3.12,"minute.maid",0
"6576",12595,8639,1.86,"minute.maid",0
"6579",11985,1793,NA,"dominicks",0
"6581",2163,4928,2.19,"minute.maid",0
"6582",9947,6911,2.08,"minute.maid",0
"6583",4732,19073,1.76,"dominicks",1
"6584",12140,50305,1.6,"minute.maid",0
"6585",2372,5889,1.72,"minute.maid",0
"6587",433,5760,1.42,"dominicks",1
"6589",7198,2752,2.19,"minute.maid",0
"6590",3118,16384,2.46,"tropicana",0
"6591",825,19648,1.51,"dominicks",0
"6592",8052,15423,2.12,"minute.maid",0
"6593",10182,6080,1.25,"dominicks",0
"6596",4701,9663,2.65,"tropicana",0
"6599",342,35072,1.41,"dominicks",0
"6601",1274,10432,3.33,"minute.maid",0
"6602",4492,9794,2.02,"tropicana",0
"6603",8816,1025,2.66,"dominicks",0
"6604",8001,8897,3.49,"tropicana",0
"6605",1607,17728,2.14,"tropicana",0
"6606",4013,25089,1.92,"dominicks",1
"6607",12430,54656,1.24,"dominicks",1
"6608",5069,29631,1.8,"minute.maid",0
"6609",6716,10176,3.02,"minute.maid",0
"6611",11654,52862,1.49,"dominicks",0
"6612",9150,6143,2.53,"minute.maid",0
"6614",11607,57729,1.83,"dominicks",0
"6615",12383,7680,1.49,"dominicks",0
"6616",6759,52543,2.28,"minute.maid",1
"6617",8041,6271,3.4,"tropicana",0
"6618",412,4609,2.09,"dominicks",0
"6622",9793,12544,1.06,"dominicks",0
"6623",10158,7553,2.26,"minute.maid",0
"6624",8373,9856,3,"tropicana",1
"6625",7404,7489,1.59,"dominicks",0
"6626",4662,209089,0.97,"dominicks",1
"6628",8554,3776,2.76,"minute.maid",0
"6629",10754,3136,3.22,"tropicana",0
"6633",11155,5824,2.42,"tropicana",0
"6635",9679,7680,2.46,"tropicana",0
"6636",5893,9023,2.14,"dominicks",0
"6637",5729,7167,3.48,"tropicana",0
"6638",7768,1279,2.22,"dominicks",0
"6639",9909,9856,2.36,"tropicana",0
"6640",8741,8257,1.85,"minute.maid",0
"6641",12622,9729,2.67,"minute.maid",1
"6642",4476,7489,2.32,"minute.maid",0
"6644",304,6658,3.5,"tropicana",0
"6645",3538,11520,3.58,"tropicana",0
"6646",5204,9473,1.4,"dominicks",0
"6647",1272,8001,2.55,"minute.maid",0
"6648",7203,13375,1.61,"dominicks",0
"6650",4798,2944,2.6,"dominicks",0
"6652",4946,5056,3.22,"tropicana",0
"6653",1923,7744,1.76,"minute.maid",0
"6654",7899,45568,1.52,"minute.maid",0
"6657",10161,13055,3.14,"tropicana",0
"6658",8636,2752,3.41,"tropicana",0
"6659",2998,5058,NA,"dominicks",1
"6660",4170,3650,2.96,"tropicana",0
"6662",7213,2048,2.76,"minute.maid",0
"6663",1698,12226,1.98,"minute.maid",1
"6664",12459,58241,1.68,"dominicks",0
"6665",8663,7937,NA,"minute.maid",0
"6666",4401,6142,1.94,"dominicks",0
"6668",3053,9343,2.32,"tropicana",0
"6669",9357,5825,2.99,"tropicana",1
"6670",1712,23745,2.69,"minute.maid",1
"6671",4133,6337,2.08,"minute.maid",0
"6672",10372,7294,2.08,"minute.maid",1
"6673",3283,10690,1.72,"minute.maid",0
"6674",2536,30271,NA,"tropicana",1
"6675",13,4610,1.17,"dominicks",0
"6677",7979,5055,2.65,"minute.maid",0
"6678",3382,35839,2.15,"minute.maid",1
"6679",4628,11008,2.06,"minute.maid",0
"6680",814,4928,NA,"dominicks",0
"6681",10980,23873,1.55,"dominicks",0
"6683",582,7295,3.17,"tropicana",0
"6684",729,38014,2.24,"minute.maid",1
"6685",796,22146,1.95,"tropicana",0
"6686",717,9471,2.73,"dominicks",0
"6687",5991,3458,2.5,"minute.maid",0
"6688",11281,7616,NA,"dominicks",0
"6689",7194,35392,1.55,"dominicks",0
"6690",6953,10176,1.76,"dominicks",0
"6691",10968,3840,3.03,"minute.maid",0
"6692",5227,48321,1.39,"dominicks",1
"6693",11024,22398,1.91,"minute.maid",1
"6694",2411,6337,3.18,"tropicana",0
"6695",12597,2433,2.25,"dominicks",0
"6696",12295,12418,2.65,"tropicana",0
"6697",11704,3967,2.08,"dominicks",0
"6699",3212,16639,1.79,"tropicana",0
"6700",9567,6720,NA,"dominicks",0
"6701",656,5631,3.46,"tropicana",0
"6702",10363,76736,2.11,"minute.maid",1
"6703",1486,30976,1.34,"dominicks",1
"6704",550,4543,1.96,"dominicks",0
"6705",9350,5056,2.27,"minute.maid",0
"6706",9689,6657,2.7,"minute.maid",0
"6708",6556,1729,1.67,"dominicks",0
"6709",11928,3968,2.89,"minute.maid",0
"6710",4180,44032,1.25,"dominicks",0
"6711",6338,17152,1.94,"minute.maid",0
"6712",1765,3520,2.87,"tropicana",0
"6713",10210,1600,2.09,"dominicks",0
"6714",6977,13570,1.93,"dominicks",0
"6718",10503,16576,2.75,"tropicana",1
"6719",11190,3201,2.45,"dominicks",0
"6720",288,11266,2.21,"dominicks",0
"6722",10555,1089,2.71,"dominicks",0
"6724",2308,4033,2.28,"minute.maid",0
"6727",11301,5568,2.28,"dominicks",0
"6728",12339,18624,1.69,"dominicks",1
"6729",12915,132352,1.96,"tropicana",0
"6730",3016,9984,2.18,"minute.maid",0
"6733",1582,4418,2.86,"minute.maid",0
"6734",7283,6144,1.62,"dominicks",0
"6735",12201,10240,2.13,"minute.maid",0
"6736",3875,8897,1.45,"dominicks",0
"6737",2040,4096,2.07,"minute.maid",0
"6739",849,4161,NA,"minute.maid",0
"6742",629,16064,2.02,"minute.maid",0
"6743",2105,5888,1.43,"dominicks",0
"6744",2553,5249,2.23,"minute.maid",0
"6745",3823,108737,2.04,"tropicana",1
"6747",12509,1600,2.48,"dominicks",0
"6748",11234,3776,3.56,"tropicana",0
"6750",9076,4800,1.51,"dominicks",0
"6751",1091,15296,1.42,"dominicks",1
"6752",10526,26498,1.94,"dominicks",0
"6753",3832,3329,3.59,"tropicana",0
"6754",11154,8192,3.17,"tropicana",0
"6755",93,10307,1.83,"minute.maid",0
"6758",350,16768,3.47,"tropicana",0
"6759",322,33601,2.45,"dominicks",1
"6760",8159,6145,1.58,"dominicks",0
"6761",4646,2816,2.55,"tropicana",0
"6763",7316,6721,3.15,"tropicana",0
"6764",3788,2111,1.91,"minute.maid",0
"6767",3559,6784,3.24,"tropicana",0
"6768",6489,4607,2.33,"tropicana",1
"6769",6706,17728,1.47,"minute.maid",0
"6770",662,2688,3.25,"tropicana",0
"6771",8657,4734,3.04,"tropicana",0
"6772",9288,3966,2.82,"minute.maid",0
"6773",1975,7933,2.32,"minute.maid",0
"6774",4715,5503,1.47,"dominicks",1
"6775",10125,8704,1.97,"dominicks",0
"6777",1147,4353,3.76,"tropicana",0
"6778",2757,11520,1.93,"tropicana",0
"6779",5130,15296,1.91,"minute.maid",0
"6780",9986,8512,1.58,"dominicks",0
"6781",1162,15358,1.51,"dominicks",0
"6782",2950,27647,2.04,"tropicana",1
"6783",8361,12224,1.96,"minute.maid",0
"6784",8566,102144,1.05,"dominicks",1
"6785",852,11648,2.77,"tropicana",1
"6786",4357,4479,1.83,"dominicks",0
"6787",3314,145921,0.92,"dominicks",1
"6788",5698,3200,2.15,"dominicks",0
"6790",3678,12158,2.44,"tropicana",0
"6791",8664,31745,1.97,"tropicana",1
"6792",5675,4031,1.89,"dominicks",0
"6793",5410,7168,2.39,"minute.maid",0
"6794",1947,2431,2.61,"minute.maid",0
"6795",5523,8961,1.41,"dominicks",0
"6796",7452,29247,2.05,"minute.maid",1
"6798",11225,2561,2.15,"minute.maid",0
"6799",10732,13696,1.9,"minute.maid",0
"6800",12384,11136,2.21,"dominicks",1
"6801",9807,7808,1.5,"dominicks",0
"6802",7656,11775,1.85,"minute.maid",0
"6803",5427,8896,3.13,"tropicana",0
"6805",8381,28926,2.27,"minute.maid",1
"6807",3427,13057,2.76,"tropicana",0
"6808",11399,1984,2.49,"dominicks",0
"6809",3777,19905,2.22,"tropicana",1
"6810",2042,7296,1.76,"dominicks",0
"6811",7387,9536,3.62,"tropicana",0
"6812",4306,2241,1.97,"dominicks",0
"6813",12500,9344,1.61,"dominicks",1
"6814",6887,2623,2.4,"minute.maid",0
"6818",9217,6912,1.84,"dominicks",0
"6819",3060,99266,2.52,"tropicana",1
"6820",10284,1793,3.43,"tropicana",0
"6821",4448,2624,2.19,"dominicks",0
"6822",6224,13185,1.58,"dominicks",1
"6823",5552,8896,3.81,"tropicana",0
"6824",7558,25727,3.68,"tropicana",0
"6825",5191,4928,3.21,"tropicana",0
"6826",8656,3775,2.65,"minute.maid",0
"6827",2081,959,2.71,"dominicks",0
"6828",8456,7105,3.37,"tropicana",0
"6829",5661,5889,2.12,"minute.maid",0
"6830",597,1858,3.02,"tropicana",0
"6832",11035,9408,NA,"minute.maid",0
"6833",9733,5185,2.7,"minute.maid",0
"6835",10220,4992,1.94,"dominicks",0
"6836",7530,7554,3.08,"tropicana",0
"6837",10513,53825,1.53,"dominicks",1
"6838",9541,8832,2.35,"minute.maid",0
"6839",10536,4544,2.57,"minute.maid",0
"6841",4661,3775,1.61,"dominicks",0
"6842",12360,11841,2,"minute.maid",1
"6843",6298,5953,2.82,"tropicana",0
"6845",11147,3393,1.73,"dominicks",0
"6846",2623,7489,3.44,"tropicana",0
"6847",738,11070,3.35,"tropicana",0
"6849",11562,23168,2.51,"tropicana",1
"6850",382,6401,1.7,"dominicks",0
"6851",2070,32898,2.12,"tropicana",0
"6852",8457,9600,1.36,"dominicks",0
"6853",6300,2816,2.67,"dominicks",0
"6854",11047,5567,2.46,"minute.maid",0
"6855",281,9022,2.93,"tropicana",0
"6856",6406,26688,1.54,"dominicks",0
"6857",8421,190657,1.29,"minute.maid",1
"6859",12732,14272,1.83,"minute.maid",0
"6860",2799,7489,2.76,"tropicana",0
"6862",1912,4801,3.11,"minute.maid",0
"6864",353,38464,2.51,"tropicana",0
"6866",7536,3455,2.32,"minute.maid",0
"6867",10512,7166,NA,"tropicana",0
"6868",9341,6272,3.53,"tropicana",0
"6871",9289,11649,2.91,"tropicana",0
"6872",4250,1025,2.32,"dominicks",0
"6873",8798,75008,1.28,"dominicks",1
"6874",7618,16831,2.36,"tropicana",1
"6877",11699,1984,1.54,"dominicks",1
"6878",5104,83840,0.98,"dominicks",1
"6879",8121,13698,1.85,"dominicks",0
"6880",12450,6207,2.24,"minute.maid",1
"6881",7852,4287,2.01,"dominicks",0
"6882",262,27263,NA,"minute.maid",1
"6883",2320,25152,1.34,"dominicks",1
"6885",10133,1663,2.82,"tropicana",0
"6886",12416,7615,2.85,"tropicana",1
"6887",1559,4799,NA,"dominicks",0
"6889",12905,8257,3.37,"tropicana",0
"6890",4408,9920,2.5,"tropicana",0
"6891",7647,2815,3.59,"tropicana",0
"6892",1317,8001,1.26,"dominicks",0
"6893",5190,1664,2.19,"dominicks",0
"6894",9496,8192,1.58,"dominicks",0
"6895",6375,18433,2.4,"tropicana",0
"6897",2561,53824,1.49,"dominicks",1
"6898",10924,52543,1.75,"tropicana",0
"6899",9879,7488,3.07,"minute.maid",0
"6900",5512,8514,1.69,"minute.maid",0
"6901",8131,4735,1.89,"minute.maid",0
"6902",8362,30783,2,"tropicana",1
"6903",11347,4159,1.94,"dominicks",0
"6904",3599,10495,3.66,"tropicana",1
"6905",835,2496,3.04,"minute.maid",0
"6906",6039,13825,1.39,"dominicks",0
"6907",12109,7359,NA,"tropicana",0
"6908",10099,5375,2.92,"tropicana",0
"6909",3492,4799,1.56,"dominicks",0
"6910",5457,1728,3.39,"tropicana",0
"6911",6624,4735,1.79,"minute.maid",0
"6912",3729,8830,1.5,"dominicks",1
"6913",3939,5826,2.03,"minute.maid",0
"6915",8568,4287,3.28,"tropicana",0
"6916",2680,5761,1.61,"dominicks",0
"6919",1362,18688,2.36,"tropicana",0
"6920",3328,4290,3.13,"minute.maid",0
"6921",10661,6400,3.77,"tropicana",0
"6922",4331,2110,2.22,"minute.maid",0
"6923",206,9153,1.79,"minute.maid",0
"6924",9388,3841,2.46,"minute.maid",0
"6925",2172,11264,2.68,"tropicana",1
"6927",10840,3584,3.05,"tropicana",0
"6929",11236,6657,2.15,"minute.maid",0
"6930",1525,22848,1.96,"minute.maid",1
"6931",4138,10433,1.78,"dominicks",0
"6934",11541,5888,3.71,"tropicana",0
"6936",11163,82049,0.87,"dominicks",0
"6939",1685,9792,1.59,"dominicks",0
"6940",9501,8448,2.47,"minute.maid",0
"6941",1644,1473,3.74,"tropicana",0
"6942",1596,8127,2.24,"tropicana",0
"6943",9591,6401,2.36,"minute.maid",1
"6945",2711,12223,2.03,"minute.maid",0
"6946",3988,8640,2.84,"tropicana",0
"6947",10957,25536,1.6,"tropicana",1
"6949",3936,24257,2.01,"minute.maid",1
"6950",707,6143,2.44,"minute.maid",0
"6951",774,4865,1.83,"dominicks",0
"6952",3489,38848,2.8,"tropicana",1
"6953",1508,24641,2.26,"minute.maid",1
"6955",4744,7232,NA,"tropicana",0
"6958",8541,9729,3.93,"tropicana",0
"6961",9690,7294,1.76,"dominicks",1
"6962",10121,10111,2.93,"tropicana",0
"6964",6295,17602,2.18,"tropicana",0
"6965",9777,6593,2,"minute.maid",0
"6967",5603,22528,1.32,"dominicks",0
"6968",413,8258,3.01,"tropicana",0
"6969",9658,10111,2.67,"minute.maid",0
"6970",4444,5632,2.31,"minute.maid",1
"6971",7130,13633,2,"minute.maid",0
"6973",6175,60736,1.72,"tropicana",1
"6974",4116,35649,1.16,"dominicks",0
"6975",10281,3393,2.03,"dominicks",0
"6976",2560,9278,3.07,"minute.maid",0
"6977",6216,4480,3.55,"tropicana",0
"6982",9066,17087,2.26,"minute.maid",0
"6983",10011,2881,2.29,"minute.maid",0
"6984",10573,10433,1.89,"minute.maid",0
"6985",7052,21630,2.11,"minute.maid",1
"6986",8277,6464,2.15,"minute.maid",0
"6987",7320,3008,3.88,"tropicana",0
"6988",909,6785,1.76,"dominicks",0
"6990",2507,4417,3.75,"tropicana",0
"6991",12265,14719,2.02,"minute.maid",1
"6992",9973,49600,2.13,"minute.maid",1
"6993",1185,1855,2.02,"dominicks",0
"6994",8155,59328,1.9,"tropicana",0
"6995",5883,15743,2.08,"minute.maid",1
"6996",7254,6144,3.02,"tropicana",0
"6997",5345,9986,2.67,"minute.maid",0
"6999",10624,15616,2.02,"minute.maid",0
"7001",4194,8704,1.45,"dominicks",0
"7002",6705,895,2.64,"dominicks",1
"7003",5807,2945,3.19,"tropicana",0
"7004",9667,8383,2.07,"dominicks",0
"7006",3048,4735,2.89,"tropicana",0
"7007",9965,31167,1.6,"dominicks",1
"7008",10531,11586,1.9,"dominicks",0
"7011",2258,57856,2.1,"minute.maid",1
"7012",3535,15103,1.7,"minute.maid",0
"7014",3885,2368,2.33,"minute.maid",0
"7015",10787,7167,2.62,"tropicana",0
"7019",11899,27073,1.58,"dominicks",0
"7023",10195,3328,2.13,"minute.maid",0
"7024",4317,29248,1.57,"minute.maid",1
"7025",5429,160641,0.96,"dominicks",1
"7026",1927,7231,1.52,"dominicks",0
"7028",29,10560,3.89,"tropicana",0
"7029",12005,12415,2.59,"tropicana",0
"7031",1144,10370,1.86,"minute.maid",0
"7032",8403,12225,2.01,"tropicana",0
"7033",3710,32831,1.62,"tropicana",1
"7036",1829,10111,1.36,"minute.maid",1
"7037",345,10175,3.19,"tropicana",0
"7038",9195,9471,3.43,"tropicana",0
"7039",6683,16001,2.12,"dominicks",0
"7040",3474,8321,3.54,"tropicana",0
"7041",6829,4417,2.89,"tropicana",0
"7043",5532,9151,2.15,"tropicana",0
"7044",5743,47424,1.92,"minute.maid",1
"7045",6227,7232,3.26,"tropicana",0
"7046",12779,12033,2.95,"tropicana",0
"7047",8006,28929,2.02,"tropicana",1
"7050",5054,6849,3.62,"tropicana",0
"7051",4026,103103,2.48,"tropicana",1
